year,Access to electricity (% of population),"Adjusted net enrollment rate, primary (% of primary school age children)",Adjusted net national income per capita (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)",Agricultural land (% of land area),"Agriculture, forestry, and fishing, value added (% of GDP)","Air transport, passengers carried","Birth rate, crude (per 1,000 people)",Broad money (% of GDP),Broad money growth (annual %),Cereal production (metric tons),Cereal yield (kg per hectare),"Commercial bank branches (per 100,000 adults)",Consumer price index (2010 = 100),Container port traffic (TEU: 20 foot equivalent units),Current account balance (% of GDP),"Current account balance (BoP, current US$)",Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"Death rate, crude (per 1,000 people)",Deposit interest rate (%),Electric power consumption (kWh per capita),Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",Energy use (kg of oil equivalent per capita),"Energy use (kg of oil equivalent) per $1,000 GDP (constant 2021 PPP)",Expense (% of GDP),Exports of goods and services (% of GDP),"Exports of goods and services (BoP, current US$)",Exports of goods and services (current US$),External debt stocks (% of GNI),"External debt stocks, long-term (DOD, current US$)","External debt stocks, total (DOD, current US$)","Fertility rate, total (births per woman)",Fertilizer consumption (kilograms per hectare of arable land),Final consumption expenditure (% of GDP),Fixed broadband subscriptions (per 100 people),Food production index (2014-2016 = 100),"Foreign direct investment, net inflows (% of GDP)","Foreign direct investment, net inflows (BoP, current US$)",Forest area (% of land area),GDP (constant 2015 US$),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),GDP per capita (current US$),GDP per capita growth (annual %),"GDP per capita, PPP (current international $)","GDP, PPP (current international $)",GNI (current US$),"GNI per capita, Atlas method (current US$)","GNI, PPP (current international $)",General government final consumption expenditure (% of GDP),Gini index,"Goods exports (BoP, current US$)","Goods imports (BoP, current US$)","Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),Gross fixed capital formation (% of GDP),Gross savings (% of GDP),"Hospital beds (per 1,000 people)",Households and NPISHs final consumption expenditure (% of GDP),"Immunization, DPT (% of children ages 12-23 months)","Immunization, measles (% of children ages 12-23 months)",Imports of goods and services (% of GDP),"Imports of goods and services (BoP, current US$)",Imports of goods and services (current US$),Income share held by highest 20%,Income share held by lowest 20%,Individuals using the Internet (% of population),"Industry (including construction), value added (% of GDP)","Inflation, GDP deflator (annual %)","Inflation, consumer prices (annual %)","International tourism, number of arrivals","International tourism, receipts (current US$)","Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)","Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)","Labor force, total",Lending interest rate (%),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)","Life expectancy at birth, total (years)","Literacy rate, adult female (% of females ages 15 and above)","Literacy rate, adult total (% of people ages 15 and above)","Manufacturing, value added (% of GDP)","Maternal mortality ratio (modeled estimate, per 100,000 live births)",Military expenditure (% of GDP),Military expenditure (current USD),Mobile cellular subscriptions (per 100 people),Monetary Sector credit to private sector (% GDP),"Mortality rate, infant (per 1,000 live births)","Mortality rate, neonatal (per 1,000 live births)","Mortality rate, under-5 (per 1,000 live births)",Net ODA received (% of GNI),Net official development assistance received (current US$),"Official exchange rate (LCU per US$, period average)","PPP conversion factor, GDP (LCU per international $)",People using safely managed drinking water services (% of population),"Personal remittances, received (% of GDP)","Personal remittances, received (current US$)","Physicians (per 1,000 people)",Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population density (people per sq. km of land area),Population growth (annual %),"Population, female (% of total population)","Population, total",Poverty headcount ratio at $3.00 a day (2021 PPP) (% of population),Poverty headcount ratio at $4.20 a day (2021 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Prevalence of stunting, height for age (% of children under 5)","Primary completion rate, total (% of relevant age group)",Real interest rate (%),Renewable electricity output (% of total electricity output),Renewable energy consumption (% of total final energy consumption),"School enrollment, primary (% gross)","School enrollment, primary (gross), gender parity index (GPI)","School enrollment, secondary (% gross)","School enrollment, secondary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Tax revenue (% of GDP),Total debt service (% of GNI),Trade (% of GDP),"Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",Urban population (% of total population),Urban population growth (annual %)
1960,,,,203.0,81.8521844913725,5.30405274895297,76.5481317424195,,57.4743123752637,,48.999,,,,,,,,,,,,21.624,,,,,,,,,,9.99668529799247,,427347708.333333,,,,6.742,,92.416303823044,,,,,,22255159273.9147,4274894083.33333,,429.398700910166,82.4812774116354,,,,,,,6.19158078945777,,,,,6.89426584038759,,,,86.2247230335863,,,9.30725837281466,,397875437.5,,,,6.97381556958263,,,,,,,,,43.178,44.718,43.98,,,5.30991079720513,,,,0.0,,178.6,102.5,261.7,,,,,,,,,42.0936008948176,54.9897155841024,2.91668352108,,,48.0009323027067,51828660.0,,,,,,,,,,,,,,,,19.3039436708071,,,,5.11217784881592,
1961,,,,205.154,82.4439922673821,5.28756951931438,77.1564227480677,72.827840516248,57.9882359513306,,49.131,,,14523696.0,1681.1,,,,,,,,20.909,,,,,,,,,,10.7823534063335,,519448541.666667,,,,6.78,2.61475886112725,93.188233782192,,24.29,,,,23603412614.6943,4817580375.0,6.05816082547616,442.754802776645,90.3685786294248,3.11041971905573,,,,,,6.35294149088275,,,,,7.72941134721944,,,,86.8352922913092,,,11.6999989681888,,563656854.166667,,,,6.79411774906471,6.25748157867088,,,,,,,,44.016,45.693,44.887,,,5.47058854207492,,,,,,173.3,100.6,255.1,,,,,,,,,42.2904709071724,54.811342207064,2.89818688576359,409.544042406084,2.8187180554552,48.0184531531937,53310348.0,,,,,,,,,,,,,,,,22.4823523745223,,,,5.27711092017363,5.99404818644028
1962,,,,206.494,83.1791268539365,5.28860607233469,77.8905207816018,72.8047937312745,57.0185740229353,,49.102,,,13408128.0,1514.0,,,,,,,,20.239,,,,,,,,,,10.7467512833228,,546086875.0,,,,6.806,3.14063045248342,88.0709337563346,,23.24,,,,24890514014.5217,5081413541.66667,5.45303096987814,453.534880895558,92.5894211769315,2.43477384125657,,,,,,6.31308914411734,,,,,11.9904086727836,,,,81.7578446122173,,,10.8080969923682,,549204104.166667,,,,7.96386176172682,0.0222234958223737,,,,,,,,44.926,46.539,45.765,,,5.44866514136384,,,,,,168.4,98.8,248.8,,,,,,,,,42.5215045618763,54.5913736932534,2.88712174487027,421.611323653684,2.90394064545035,48.0363229288921,54881146.0,,,,,,,,,,,,,,,,21.554848275691,,,,5.46558127424798,6.41313017812606
1963,,,,204.997,84.177851747402,5.3101737134468,78.8676780339552,72.827840516248,57.146668173399,,48.74,,,16042664.0,1749.4,,,,,,,,20.198,,,,,,,,,,9.98348512216024,,531067354.166667,,,,6.798,5.69436374201046,91.8171645374732,,26.31,,,,24777039582.3854,5319458562.5,-0.455894289969805,438.497510023828,94.1423742967849,-3.31559302385679,,,,,,6.9415589919198,,,,,9.85562867298552,,,,84.8756055455534,,,11.6562779409751,,620050875.0,,,,7.80459286326724,5.16405902184019,,,,,,,,44.767,46.608,45.722,,,5.35933146798841,,,,,,163.7,97.1,242.9,,,,,,,,,42.821478758416,54.2953449892276,2.88317625235641,434.08160098333,2.91486814980727,48.0524181451842,56504402.0,,,,,,,,,,,,,,,,21.6397630631354,,,,5.65604955464145,6.34037790191946
1964,,,,204.634,85.4267519317845,5.35405547417189,80.0726964576126,73.1351309825613,53.3568366475041,,48.363,,,15842004.0,1691.8,,,,,,,,19.373,,,,,,,,,,10.0284124165217,,540135791.666667,,,,6.785,5.20833333333333,92.1182771100022,,26.51,,,,27490816335.8173,5386054833.33333,10.9527885460584,472.526377856783,92.5782977938389,7.76033319575897,,,,,,8.3605179907656,,,,,11.9751662541869,,,,83.7577591192366,,,14.1218553939094,,760610875.0,,,,10.4230244561503,-8.74322462414321,,,,,,,,45.876,47.562,46.752,,,5.5140487182192,,,,,,159.4,95.5,237.7,,,,,,,,,43.1829260403782,53.9296505083629,2.88742345125891,446.941491895214,2.91951583062664,48.0675301799863,58178374.0,,,,,,,,,,,,,,,,24.1502678104311,,,,5.85493480642397,6.37543620568985
1965,,,,203.11,86.5174973455846,5.40639799727864,81.111099348306,74.0339555965276,52.8186947728848,,47.973,,,15852140.0,1670.0,,,,,,,,19.783,,,,,,,,,,9.66271640919629,,570741562.5,,,,6.771,6.17523071664578,92.2276056517583,,26.68,,,,27932389835.4113,5906636791.66667,1.60625822892978,466.297416230715,98.6041470420746,-1.31822516540159,,,,,,9.0581969154006,,,,,11.4762752432939,,,,,,,13.3665973042485,,789516354.166667,,,,10.723024748933,7.93170495657343,,,,,,,,44.945,47.077,46.046,,,5.44547371899447,,,,0.0,,155.9,94.1,233.4,,,,,,,,0.123,43.4871261423914,53.6142728822472,2.89860097536132,460.186824921257,2.92048527314111,48.0799279910082,59902519.0,,,,,,,,,,,,,,,,23.0293137134448,,,,6.06504811958475,6.44625378486837
1966,,,,201.815,87.4053826994355,5.46534707984148,81.940035619594,74.1338249980794,53.9473705792359,,47.689,,,14464297.0,1570.8,,,,,,,,18.59,,,,,,,,,,10.2842808274445,,662275583.333333,,,,6.766,8.61559445328484,93.3506430275766,,25.64,,,,28649361769.9512,6439687854.16667,2.56681200128088,464.560595017134,104.42205467886,-0.372470692121908,,,,,,12.9510654302968,,,,,9.01689829253079,,,,,,,12.6518221475519,,814737854.166667,,,,10.3150855684753,6.29618883406606,,,,,,,,46.715,48.504,47.644,,,5.99806408189098,,,,,,153.1,93.2,230.1,,,,,,,,,43.7234166402552,53.3602607194861,2.91632264025869,473.763586079742,2.90758855629955,48.0909847519222,61669806.0,,,,,,,,,,,,,,,,22.9361029749964,,,,6.28920058411298,6.53673209930268
1967,,,,201.408,88.2554420914752,5.53585322989267,82.7195888615826,74.4795267726819,55.8524783666106,,47.559,,,16876448.0,1681.5,,,,,,,,18.261,,,,,,,,,,9.30614212330159,,675028062.5,,,,6.79,10.8560443288477,92.5808717449419,,28.97,,,,28111938729.2916,7253575687.5,-1.8758639196746,442.631515109653,114.209881696109,-4.72039172988215,,,,,,11.2048757860753,,,,,10.7087041177763,,,,,,,12.5957179860198,,913639937.5,,,,8.10282841164145,14.7919634515746,,,,,,,,47.106,48.955,48.066,,,5.58290341821156,,,,,,151.0,92.6,227.9,,,,,,,,,43.9400787535329,53.119313946103,2.94060730036406,487.907574709995,2.94175581030493,48.1043364993134,63510929.0,,,,,,,,,,,,,,,,21.9018601093214,,,,6.53020328999785,6.70216655728122
1968,,,,201.167,89.0204296272206,5.61213008520188,83.4082995420187,74.2797879695783,53.555739970899,,47.337,,,17160028.0,1727.9,,,,,,,,18.003,,,,,,,,,,8.33080893013733,,623451562.5,,,,6.791,12.2324159021407,89.1207211713807,,29.67,,,,30779608227.8708,7483685770.83333,9.48945401549118,470.576662620963,114.414967470375,6.313411168743,,,,,,11.9774314526507,,,,,14.154801345283,,,,,,,11.606331446801,,868581375.0,,,,9.26234551475759,-5.7695843810757,,,,,,,,47.405,49.323,48.4,,,6.15343820235504,,,,,,149.7,92.6,226.8,,,,,,,,,44.1266056301499,52.904334307787,2.96906006206309,502.483490819697,2.94367934740019,48.1163377551795,65408276.0,,,,,,,,,,,,,,,,19.9371403769383,,,,6.79086732722856,6.85772791426314
1969,,,,206.313,89.8048773952439,5.69458635217797,84.1102910430659,74.3258815395252,55.4128189249571,,47.322,,,18187398.0,1724.7,,,,,,,,17.81,,,,,,,,,,8.14599241256528,,690047541.666667,,,,6.806,14.7219069239501,91.0109726754256,,30.9,,,,31155383509.3056,8471006437.5,1.22085790908322,462.973250718686,125.880311698198,-1.61576476400852,,,,,,13.2543821183939,,,,,12.5083636694694,,,,,,,11.6653287574603,,988170750.0,,,,9.18640400926977,11.8277158013198,,,,,,,,47.654,49.645,48.686,,,5.85106365841629,,,,,,148.9,92.8,226.5,,,,,,,,,44.3140834009562,52.6856847437628,3.00023185528099,516.971137742952,2.84242612307535,48.1251255588656,67294133.0,,,,,,,,,,,,,,,,19.8113211700256,,,,7.0740037857943,6.92723744417291
